sku,title,link,price,image
182110POT,Aicha Ipomoea Cream 240g,http://www.jumbo.com/aicha-ipomoea-cream-240g/182110POT/,1.49,https://static-images.jumbo.com/product_images/110720182223_182110POT-1_360x360.png
474752STK,Air Wick Deco Sphere Mango & Limoen 75ml,http://www.jumbo.com/air-wick-deco-sphere-mango--limoen-75ml/474752STK/,3.35,https://static-images.jumbo.com/product_images/474752STK-1_360x360.png
177815DS,Air Wick Essential Oils Infusion Elixir Oriental 105g,http://www.jumbo.com/air-wick-essential-oils-infusion-elixir-oriental-105g/177815DS/,2.59,https://static-images.jumbo.com/product_images/177815DS-1_360x360.png
177841DS,Air Wick Essential Oils Infusion Wilde Bramen 105g,http://www.jumbo.com/air-wick-essential-oils-infusion-wilde-bramen-105g/177841DS/,2.59,https://static-images.jumbo.com/product_images/177841DS-1_360x360.png
135313BUS,Air Wick Freshmatic Max Navulling Automatische Spray Jasmijn en Witte Bloemen 250ml,http://www.jumbo.com/air-wick-freshmatic-max-navulling-automatische-spray-jasmijn-en-witte-bloemen-250ml/135313BUS/,3.73,https://static-images.jumbo.com/product_images/135313BUS-1_360x360.png
151862STK,Air Wick Life Scents Elektrische Geurverspreider Zalige Zomer Witte Bloemen Meloen Vanille 19ml,http://www.jumbo.com/air-wick-life-scents-elektrische-geurverspreider-zalige-zomer-witte-bloemen-meloen-vanille-19ml/151862STK/,4.89,https://static-images.jumbo.com/product_images/151862STK-1_360x360.png
151705STK,Air Wick Life Scents Elektrische Navulling voor Elektrische Geurverspreiders Turquoise Oase 19ml,http://www.jumbo.com/air-wick-life-scents-elektrische-navulling-voor-elektrische-geurverspreiders-turquoise-oase-19ml/151705STK/,4.64,https://static-images.jumbo.com/product_images/151705STK-1_360x360.png
151707BUS,Air Wick Life Scents Freshmatic Automatische Spray Zalige Zomer 250ml,http://www.jumbo.com/air-wick-life-scents-freshmatic-automatische-spray-zalige-zomer-250ml/151707BUS/,5.04,https://static-images.jumbo.com/product_images/151707BUS-1_360x360.png
157538STK,Air Wick Life Scents Freshmatic Max Navulling Automatische Spray Tropisch Paradijs 250ml,http://www.jumbo.com/air-wick-life-scents-freshmatic-max-navulling-automatische-spray-tropisch-paradijs-250ml/157538STK/,4.54,https://static-images.jumbo.com/product_images/157538STK-1_360x360.png
151706BUS,Air Wick Life Scents Freshmatic Max Navulling Automatische Spray Zalige Zomer 250ml,http://www.jumbo.com/air-wick-life-scents-freshmatic-max-navulling-automatische-spray-zalige-zomer-250ml/151706BUS/,4.54,https://static-images.jumbo.com/product_images/151706BUS-1_360x360.png
157374STK,Air Wick Life Scents Geurstokjes Turquoise Oase 30ml,http://www.jumbo.com/air-wick-life-scents-geurstokjes-turquoise-oase-30ml/157374STK/,4.85,https://static-images.jumbo.com/product_images/157374STK-1_360x360.png
151708STK,Air Wick Life Scents Geurstokjes Zalige Zomer 30ml,http://www.jumbo.com/air-wick-life-scents-geurstokjes-zalige-zomer-30ml/151708STK/,5.82,https://static-images.jumbo.com/product_images/151708STK-1_360x360.png
193314BUS,Air Wick Pure Automatische Spray Lentedauw 250ml,http://www.jumbo.com/air-wick-pure-automatische-spray-lentedauw-250ml/193314BUS/,5.09,https://static-images.jumbo.com/product_images/193314BUS-1_360x360.png
206760FLS,Air Wick Pure Elektrische Navulling Zachtheid van Katoen 19ml,http://www.jumbo.com/air-wick-pure-elektrische-navulling-zachtheid-van-katoen-19ml/206760FLS/,4.69,https://static-images.jumbo.com/product_images/180120190255_206760FLS-1_360x360.png
192403BUS,Air Wick Pure Freshmatic Max Navulling Automatische Spray Aziatische Kersenbloesem 250ml,http://www.jumbo.com/air-wick-pure-freshmatic-max-navulling-automatische-spray-aziatische-kersenbloesem-250ml/192403BUS/,4.94,https://static-images.jumbo.com/product_images/192403BUS-1_360x360.png
192399BUS,Air Wick Pure Freshmatic Max Navulling Automatische Spray Lentedauw 250ml,http://www.jumbo.com/air-wick-pure-freshmatic-max-navulling-automatische-spray-lentedauw-250ml/192399BUS/,4.31,https://static-images.jumbo.com/product_images/192399BUS-1_360x360.png
140701PAK,Air Wick Pure Lentedauw 250ml,http://www.jumbo.com/air-wick-pure-lentedauw-250ml/140701PAK/,3.45,https://static-images.jumbo.com/product_images/140701PAK-1_360x360.png
192618STK,Air Wick Pure Parfum met 5 Essentiële Oliën Citroenbloesem 250ml,http://www.jumbo.com/air-wick-pure-parfum-met-5-essentiele-olien-citroenbloesem-250ml/192618STK/,4.65,https://static-images.jumbo.com/product_images/192618STK-1_360x360.png
192620STK,"Air Wick Pure Parfum met 5 Essentiële Oliën Patchouli, Lavendel 250ml","http://www.jumbo.com/air-wick-pure-parfum-met-5-essentiele-olien-patchouli,-lavendel-250ml/192620STK/",4.9,https://static-images.jumbo.com/product_images/192620STK-1_360x360.png
193315BUS,"Air Wick Pure Parfum met 5 Essentiële Oliën Sinaasappel, Grapefruit 250ml","http://www.jumbo.com/air-wick-pure-parfum-met-5-essentiele-olien-sinaasappel,-grapefruit-250ml/193315BUS/",4.75,https://static-images.jumbo.com/product_images/193315BUS-1_360x360.png
180701BUS,Air Wick Pure Zachtheid van Katoen 250ml,http://www.jumbo.com/air-wick-pure-zachtheid-van-katoen-250ml/180701BUS/,3.46,https://static-images.jumbo.com/product_images/180701BUS-1_360x360.png
201991STK,Ajax Aroma Sensations Lavendel en Magnolia Allesreiniger 1L,http://www.jumbo.com/ajax-aroma-sensations-lavendel-en-magnolia-allesreiniger-1l/201991STK/,2.59,https://static-images.jumbo.com/product_images/051020181258_201991STK-1_360x360.png
201990STK,Ajax Aroma Sensations Sinaasappelschil en Jasmijn Allesreiniger 1L,http://www.jumbo.com/ajax-aroma-sensations-sinaasappelschil-en-jasmijn-allesreiniger-1l/201990STK/,2.59,https://static-images.jumbo.com/product_images/051020181247_201990STK-1_360x360.png
204641STK,Ajax Boost Azijn + Appel Allesreiniger 1L,http://www.jumbo.com/ajax-boost-azijn--appel-allesreiniger-1l/204641STK/,2.59,https://static-images.jumbo.com/product_images/041020180106_204641STK-1_360x360.png
204640STK,Ajax Boost Baking Soda + Citroen Allesreiniger 1L,http://www.jumbo.com/ajax-boost-baking-soda--citroen-allesreiniger-1l/204640STK/,2.59,https://static-images.jumbo.com/product_images/041220182334_204640STK-1_360x360.png
204642STK,Ajax Boost Baking Soda + Citroen Keuken Spray 750ml,http://www.jumbo.com/ajax-boost-baking-soda--citroen-keuken-spray-750ml/204642STK/,2.99,https://static-images.jumbo.com/product_images/111020180608_204642STK-1_360x360.png
201992STK,Ajax Fête des Fleurs Lentebloem Allesreiniger 1L,http://www.jumbo.com/ajax-fete-des-fleurs-lentebloem-allesreiniger-1l/201992STK/,2.16,https://static-images.jumbo.com/product_images/041020180107_201992STK-1_360x360.png
200665STK,Ajax Fête des Fleurs Rode Bloemen Allesreiniger 1L,http://www.jumbo.com/ajax-fete-des-fleurs-rode-bloemen-allesreiniger-1l/200665STK/,2.25,https://static-images.jumbo.com/product_images/041020180046_200665STK-1_360x360.png
184764STK,Ajax Optimal 7 Eucalyptus Allesreiniger 1L,http://www.jumbo.com/ajax-optimal-7-eucalyptus-allesreiniger-1l/184764STK/,2.13,https://static-images.jumbo.com/product_images/041020180026_184764STK-1_360x360.png
184762STK,Ajax Optimal 7 Fris Allesreiniger 1L,http://www.jumbo.com/ajax-optimal-7-fris-allesreiniger-1l/184762STK/,2.13,https://static-images.jumbo.com/product_images/041020180018_184762STK-1_360x360.png
184763STK,Ajax Optimal 7 Limoen Allesreiniger 1L,http://www.jumbo.com/ajax-optimal-7-limoen-allesreiniger-1l/184763STK/,1.72,https://static-images.jumbo.com/product_images/111020180553_184763STK-1_360x360.png
185585FLS,Ajax Shower Power Spray 750ml,http://www.jumbo.com/ajax-shower-power-spray-750ml/185585FLS/,2.96,https://static-images.jumbo.com/product_images/041020180019_185585FLS-1_360x360.png
169260FLS,Ajax Tropical Breeze Afwasmiddel 500ml,http://www.jumbo.com/ajax-tropical-breeze-afwasmiddel-500ml/169260FLS/,1.06,https://static-images.jumbo.com/product_images/051020181301_169260FLS-1_360x360.png
106087ZK,AkzoNobel Strooizout 5kg,http://www.jumbo.com/akzonobel-strooizout-5kg/106087ZK/,2.09,https://static-images.jumbo.com/product_images/160120191125_106087ZK-1_360x360.png
26286POT,Al'Fez Harissa 100g,http://www.jumbo.com/al'fez-harissa-100g/26286POT/,1.79,https://static-images.jumbo.com/product_images/26286POT-1_360x360.png
132908POT,Al'fez Moroccan Meatball Sauce 350g,http://www.jumbo.com/al'fez-moroccan-meatball-sauce-350g/132908POT/,2.42,https://static-images.jumbo.com/product_images/132908POT-1_360x360.png
26247PAK,Al'Fez Moroccan Spiced Couscous 200g,http://www.jumbo.com/al'fez-moroccan-spiced-couscous-200g/26247PAK/,1.83,https://static-images.jumbo.com/product_images/26247PAK-1_360x360.png
187222POT,Al'Fez Natural Tahini 160g,http://www.jumbo.com/al'fez-natural-tahini-160g/187222POT/,2.73,https://static-images.jumbo.com/product_images/187222POT-1_360x360.png
54773PAK,Al'Fez Pearl Couscous 200g,http://www.jumbo.com/al'fez-pearl-couscous-200g/54773PAK/,1.43,https://static-images.jumbo.com/product_images/54773PAK-1_360x360.png
187208PAK,Al'Fez Tear & Share Flatbreads,http://www.jumbo.com/al'fez-tear--share-flatbreads/187208PAK/,2.65,https://static-images.jumbo.com/product_images/187208PAK-1_360x360.png
187221POT,Al'Fēz Green Harissa 100g,http://www.jumbo.com/al'fez-green-harissa-100g/187221POT/,2.49,https://static-images.jumbo.com/product_images/187221POT-1_360x360.png
26249POT,Al'Fēz Moroccan Tagine Sauce Apricot & Coriander 350g,http://www.jumbo.com/al'fez-moroccan-tagine-sauce-apricot--coriander-350g/26249POT/,2.42,https://static-images.jumbo.com/product_images/26249POT-1_360x360.png
184126DS,Al'Fēz Ras el Hanout 42g,http://www.jumbo.com/al'fez-ras-el-hanout-42g/184126DS/,2.09,https://static-images.jumbo.com/product_images/184126DS-1_360x360.png
187207POT,Al'Fēz Za'atar 38g,http://www.jumbo.com/al'fez-za'atar-38g/187207POT/,2.25,https://static-images.jumbo.com/product_images/187207POT-1_360x360.png
147581DS,"Alesie Basmati Rijst 4, 5kg","http://www.jumbo.com/alesie-basmati-rijst-4,-5kg/147581DS/",6.64,https://static-images.jumbo.com/product_images/147581DS-1_360x360.png
147580DS,"Alesie Pandan Rijst 4, 5kg","http://www.jumbo.com/alesie-pandan-rijst-4,-5kg/147580DS/",5.65,https://static-images.jumbo.com/product_images/147580DS-1_360x360.png
192610FLS,Alesie Rijstolie 1L,http://www.jumbo.com/alesie-rijstolie-1l/192610FLS/,3.95,https://static-images.jumbo.com/product_images/192610FLS-1_360x360.png
149006FLS,Alesie Rijstolie Frituurolie 2 Liter,http://www.jumbo.com/alesie-rijstolie-frituurolie-2-liter/149006FLS/,5.49,https://static-images.jumbo.com/product_images/149006FLS-1_360x360.png
148793FLS,Alesie Rijstolie Wok & Bakolie 500ml,http://www.jumbo.com/alesie-rijstolie-wok--bakolie-500ml/148793FLS/,2.74,https://static-images.jumbo.com/product_images/148793FLS-1_360x360.png
170619ZK,Alesie Ruwe Rietsuiker 750g,http://www.jumbo.com/alesie-ruwe-rietsuiker-750g/170619ZK/,1.02,https://static-images.jumbo.com/product_images/170619ZK-1_360x360.png
87275BLK,Alfa Edel Pils Blik 50cl,http://www.jumbo.com/alfa-edel-pils-blik-50cl/87275BLK/,0.98,https://static-images.jumbo.com/product_images/221020180746_87275BLK-1_360x360.png
136221PAK,Alfa Edel Pils Blikken 6 x 33cl,http://www.jumbo.com/alfa-edel-pils-blikken-6-x-33cl/136221PAK/,4.36,https://static-images.jumbo.com/product_images/221020180747_136221PAK-1_360x360.png
172947DSL,Alfa Edel Pils Flessen 6 x 30cl,http://www.jumbo.com/alfa-edel-pils-flessen-6-x-30cl/172947DSL/,3.52,https://static-images.jumbo.com/product_images/172947DSL-1_360x360.png
533270KRT,Alfa Edel Pils Krat 20 x 50cl,http://www.jumbo.com/alfa-edel-pils-krat-20-x-50cl/533270KRT/,15.19,https://static-images.jumbo.com/product_images/533270KRT-1_360x360.png
398624KRT,Alfa Edel Pils Krat 24 x 30cl,http://www.jumbo.com/alfa-edel-pils-krat-24-x-30cl/398624KRT/,14.09,https://static-images.jumbo.com/product_images/398624KRT-1_360x360.png
77644BLK,Alfa Super Strong 9.2 Blik 50cl,http://www.jumbo.com/alfa-super-strong-92-blik-50cl/77644BLK/,1.01,https://static-images.jumbo.com/product_images/221020180747_77644BLK-1_360x360.png
498250DS,Allerfre 7 Tabletten,http://www.jumbo.com/allerfre-7-tabletten/498250DS/,5.2,https://static-images.jumbo.com/product_images/498250DS-1_360x360.png
180997FLS,Allesreiniger Citroenfris 1L,http://www.jumbo.com/allesreiniger-citroenfris-1l/180997FLS/,0.59,https://static-images.jumbo.com/product_images/180997FLS-1_360x360.png
200233FLS,"Almdudler Alpenkruidenlimonade 0,5L","http://www.jumbo.com/almdudler-alpenkruidenlimonade-0,5l/200233FLS/",1.01,https://static-images.jumbo.com/product_images/31264FLS-1_360x360.png
571377BKR,Almhof 0% Vet Yoghurt Aardbei 500g,http://www.jumbo.com/almhof-0-vet-yoghurt-aardbei-500g/571377BKR/,1.26,https://static-images.jumbo.com/product_images/571377BKR-1_360x360.png
574414BKR,Almhof 0% Vet Yoghurt Perzik Maracuja 500g,http://www.jumbo.com/almhof-0-vet-yoghurt-perzik-maracuja-500g/574414BKR/,1.42,https://static-images.jumbo.com/product_images/574414BKR-1_360x360.png
98583CUP,Almhof 0% Vet Yoghurt Spaanse Sinaasappel 500g,http://www.jumbo.com/almhof-0-vet-yoghurt-spaanse-sinaasappel-500g/98583CUP/,1.04,https://static-images.jumbo.com/product_images/98583CUP-1_360x360.png
211975STK,Almhof Chocolademousse Duo Choco 200g,http://www.jumbo.com/almhof-chocolademousse-duo-choco-200g/211975STK/,1.53,https://static-images.jumbo.com/product_images/060820182247_211975STK-1_360x360.png
348902BKR,Almhof Chocolademousse Original 200g,http://www.jumbo.com/almhof-chocolademousse-original-200g/348902BKR/,0.87,https://static-images.jumbo.com/product_images/348902BKR-1_360x360.png
154282CUP,Almhof Chocolademousse Puur 200g,http://www.jumbo.com/almhof-chocolademousse-puur-200g/154282CUP/,1.28,https://static-images.jumbo.com/product_images/154282CUP-1_360x360.png
153221CUP,Almhof Chocolademousse Wit 200g,http://www.jumbo.com/almhof-chocolademousse-wit-200g/153221CUP/,0.98,https://static-images.jumbo.com/product_images/153221CUP-1_360x360.png
670847BKR,Almhof Franse Magere Kwark Naturel 500g,http://www.jumbo.com/almhof-franse-magere-kwark-naturel-500g/670847BKR/,1.32,https://static-images.jumbo.com/product_images/171120180012_670847BKR-1_360x360.png
186946STK,Almhof Griekse Stijl Yoghurt 0% Vet Naturel 450g,http://www.jumbo.com/almhof-griekse-stijl-yoghurt-0-vet-naturel-450g/186946STK/,1.38,https://static-images.jumbo.com/product_images/186946STK-1_360x360.png
186947STK,Almhof Griekse Stijl Yoghurt 10% Vet Naturel 450g,http://www.jumbo.com/almhof-griekse-stijl-yoghurt-10-vet-naturel-450g/186947STK/,1.42,https://static-images.jumbo.com/product_images/186947STK-1_360x360.png
666599BKR,Almhof Halfvolle Fruityoghurt Aardbei 500g,http://www.jumbo.com/almhof-halfvolle-fruityoghurt-aardbei-500g/666599BKR/,1.35,https://static-images.jumbo.com/product_images/666599BKR-1_360x360.png
511649CUP,Almhof Halfvolle Fruityoghurt Kers 500g,http://www.jumbo.com/almhof-halfvolle-fruityoghurt-kers-500g/511649CUP/,1.32,https://static-images.jumbo.com/product_images/511649CUP-1_360x360.png
31741BAK,Almhof Halfvolle Fruityoghurt Perzik 500g,http://www.jumbo.com/almhof-halfvolle-fruityoghurt-perzik-500g/31741BAK/,1.22,https://static-images.jumbo.com/product_images/31741BAK-1_360x360.png
168640CUP,Almhof Hoekje Aardbei 150g,http://www.jumbo.com/almhof-hoekje-aardbei-150g/168640CUP/,0.84,https://static-images.jumbo.com/product_images/168640CUP-1_360x360.png
168643CUP,Almhof Hoekje Choco Balls 150g,http://www.jumbo.com/almhof-hoekje-choco-balls-150g/168643CUP/,0.81,https://static-images.jumbo.com/product_images/168643CUP-1_360x360.png
168644CUP,Almhof Hoekje Choco Flakes 150g,http://www.jumbo.com/almhof-hoekje-choco-flakes-150g/168644CUP/,0.87,https://static-images.jumbo.com/product_images/168644CUP-1_360x360.png
168642CUP,Almhof Hoekje Kers 150g,http://www.jumbo.com/almhof-hoekje-kers-150g/168642CUP/,0.94,https://static-images.jumbo.com/product_images/168642CUP-1_360x360.png
206866STK,Almhof Hoekje New York Vanille Yoghurt met Crunchy Choco Cookies 150g,http://www.jumbo.com/almhof-hoekje-new-york-vanille-yoghurt-met-crunchy-choco-cookies-150g/206866STK/,0.83,https://static-images.jumbo.com/product_images/206866STK-1_360x360.png
184296STK,Almhof Hoekje Venetië 150g,http://www.jumbo.com/almhof-hoekje-venetie-150g/184296STK/,0.94,https://static-images.jumbo.com/product_images/184296STK-1_360x360.png
206869STK,Almhof Lekker Licht Kwark Aardbei 500g,http://www.jumbo.com/almhof-lekker-licht-kwark-aardbei-500g/206869STK/,1.85,https://static-images.jumbo.com/product_images/170120192237_206869STK-1_360x360.png
206868STK,Almhof Lekker Licht Kwark Mango 500g,http://www.jumbo.com/almhof-lekker-licht-kwark-mango-500g/206868STK/,2.05,https://static-images.jumbo.com/product_images/170120192235_206868STK-1_360x360.png
669180BKR,Almhof Roeryoghurt Naturel 500g,http://www.jumbo.com/almhof-roeryoghurt-naturel-500g/669180BKR/,1.28,https://static-images.jumbo.com/product_images/241120180015_669180BKR-1_360x360.png
327921BKR,Almhof Roomyoghurt Aardbei 500g,http://www.jumbo.com/almhof-roomyoghurt-aardbei-500g/327921BKR/,1.46,https://static-images.jumbo.com/product_images/327921BKR-1_360x360.png
511622CUP,Almhof Roomyoghurt Citroen 500g,http://www.jumbo.com/almhof-roomyoghurt-citroen-500g/511622CUP/,1.52,https://static-images.jumbo.com/product_images/511622CUP-1_360x360.png
202809STK,Almhof Roomyoghurt Hawaii Kokos 500g,http://www.jumbo.com/almhof-roomyoghurt-hawaii-kokos-500g/202809STK/,1.44,https://static-images.jumbo.com/product_images/202809STK-1_360x360.png
511644CUP,Almhof Roomyoghurt Morello Kers 150g,http://www.jumbo.com/almhof-roomyoghurt-morello-kers-150g/511644CUP/,0.74,https://static-images.jumbo.com/product_images/511644CUP-1_360x360.png
327956BKR,Almhof Roomyoghurt Perzik Maracuja 500g,http://www.jumbo.com/almhof-roomyoghurt-perzik-maracuja-500g/327956BKR/,1.44,https://static-images.jumbo.com/product_images/327956BKR-1_360x360.png
567345BKR,Almhof Roomyoghurt Spaanse Sinaasappel 500g,http://www.jumbo.com/almhof-roomyoghurt-spaanse-sinaasappel-500g/567345BKR/,1.38,https://static-images.jumbo.com/product_images/567345BKR-1_360x360.png
511639CUP,Almhof Roomyoghurt Stracciatella 150g,http://www.jumbo.com/almhof-roomyoghurt-stracciatella-150g/511639CUP/,0.65,https://static-images.jumbo.com/product_images/511639CUP-1_360x360.png
11255BKR,Almhof Roomyoghurt Stracciatella 500g,http://www.jumbo.com/almhof-roomyoghurt-stracciatella-500g/11255BKR/,1.48,https://static-images.jumbo.com/product_images/11255BKR-1_360x360.png
131012CUP,Almhof Roomyoghurt Walnoot Griekse Honing 150g,http://www.jumbo.com/almhof-roomyoghurt-walnoot-griekse-honing-150g/131012CUP/,0.66,https://static-images.jumbo.com/product_images/131012CUP-1_360x360.png
481085BKR,Almhof Roomyoghurt Walnoot Griekse Honing 500g,http://www.jumbo.com/almhof-roomyoghurt-walnoot-griekse-honing-500g/481085BKR/,1.48,https://static-images.jumbo.com/product_images/481085BKR-1_360x360.png
310972BAK,Almhof Volle Kwark Citroen 500g,http://www.jumbo.com/almhof-volle-kwark-citroen-500g/310972BAK/,1.95,https://static-images.jumbo.com/product_images/310972BAK-1_360x360.png
